prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,Data.Structure,i18n,DevOps,Logic,Microservices,Test,Search,IO,UI,Parser,Security,App,corpus
5289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Wrapper classes for UI Lists etc that ensure updates on JavaFX thread Fixes [#5108](https://github.com/JabRef/jabref/issues/5108)  Fixes [#5109 ](https://github.com/JabRef/jabref/issues/5109)  Furthermore  the threading issue part of #4958 is fixed by using `UiThreadStringProperty`  New classes are added to `gui.util.uithreadaware` which enable a wrapper class around `ObservableList` which ensures that changes are propagated on the JavaFX Application thread.  I started with `UiThreadListDecorator`  but others like `UiThreadMapDecorator` could be implemented similarly.  ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Wrapper classes for UI Lists etc that ensure updates on JavaFX thread Fixes [#5108](https://github.com/JabRef/jabref/issues/5108)  Fixes [#5109 ](https://github.com/JabRef/jabref/issues/5109)  Furthermore  the threading issue part of #4958 is fixed by using `UiThreadStringProperty`  New classes are added to `gui.util.uithreadaware` which enable a wrapper class around `ObservableList` which ensures that changes are propagated on the JavaFX Application thread.  I started with `UiThreadListDecorator`  but others like `UiThreadMapDecorator` could be implemented similarly.  ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Wrapper classes for UI Lists etc that ensure updates on JavaFX thread Fixes [#5108](https://github.com/JabRef/jabref/issues/5108)  Fixes [#5109 ](https://github.com/JabRef/jabref/issues/5109)  Furthermore  the threading issue part of #4958 is fixed by using `UiThreadStringProperty`  New classes are added to `gui.util.uithreadaware` which enable a wrapper class around `ObservableList` which ensures that changes are propagated on the JavaFX Application thread.  I started with `UiThreadListDecorator`  but others like `UiThreadMapDecorator` could be implemented similarly.  ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5325,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,Use binding to update global state manager <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->  Use JavaFX binding instead of a listener to update the global state manager. That seems to work more reliable and fixes a bunch of issues. In particular  fixes #3142  and fixes #4441.  Moreover  I fixed an error that was thrown when interacting with the toolbar (missing open statement but we were using reflection...).  ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5325,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,Use binding to update global state manager <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->  Use JavaFX binding instead of a listener to update the global state manager. That seems to work more reliable and fixes a bunch of issues. In particular  fixes #3142  and fixes #4441.  Moreover  I fixed an error that was thrown when interacting with the toolbar (missing open statement but we were using reflection...).  ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5326,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,Fix problem with search and switching between libraries Fixes #4846 by using bindings instead of listeners.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5328,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,Improve group coloring and item count Fixes #5327. The problem was that `getTreeTableRow.getItem()` in `ViewModelTreeTableCellFactory` still returned the old item (and not the new one passed as method argument to `updateItem`).   Since I was already looking at the code  this PR also fixes #3112 that improves the coloring after an entry was added to the group. Also fixes #2857 (at least I couldnt replicate it anymore).  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5328,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,Improve group coloring and item count Fixes #5327. The problem was that `getTreeTableRow.getItem()` in `ViewModelTreeTableCellFactory` still returned the old item (and not the new one passed as method argument to `updateItem`).   Since I was already looking at the code  this PR also fixes #3112 that improves the coloring after an entry was added to the group. Also fixes #2857 (at least I couldnt replicate it anymore).  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5328,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,Improve group coloring and item count Fixes #5327. The problem was that `getTreeTableRow.getItem()` in `ViewModelTreeTableCellFactory` still returned the old item (and not the new one passed as method argument to `updateItem`).   Since I was already looking at the code  this PR also fixes #3112 that improves the coloring after an entry was added to the group. Also fixes #2857 (at least I couldnt replicate it anymore).  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5338,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Fix NPE when opening a non existing file from the recent files menu Fixes #5334   dialogService object was null  because the FileHistoryMenu class is initialized before the ctor of JabRef frame creates the dialog service object  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5340,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Fix various copy to clipboard issues Pt 1: Fixing #5263 by only using the text content to be added in the right-click-copy functionality in the preview (see https://github.com/JabRef/jabref/pull/5340/files#diff-b84aeae22f7f719bc60f1ae34ecb39f6)  Pt 2: Right click option in maintable:  Additionally store content also in String format that can be accessed then with simple text editors.  Pt 3: improve also functionality in "Export to clipboard" dialog Currently all "exporters" are used for "Export to Clipboard" - however  the ones which are creating files like PDFs cannot be used for copying to clipboard - thus they are filtered out now. Additionally  in case RTF or HTML content is exported the specific ClipboardContent has been used.  ----  - [x] Change in CHANGELOG.md described - [x] Tests ~~created~~ adjusted for changes  - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5347,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,Fix display bug for keyword groups with empty keywords Fixes #5333 by filtering out empty keywords.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [x] Tests created for changes - [ ] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5351,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Fix exception when closing JabRef Fixes #5348 by using JavaFX windows instead of awt windows.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5352,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Bring back the context menu As explained in https://github.com/JabRef/jabref/issues/5254#issuecomment-526588221 it is no longer possible to customize the context menu items  because the classes related to the text field behavior are not accessible. Thus  instead I simply copied the relevant code from openjdk. Pretty ugly workaround... Fixes #5254 and refs https://github.com/javafxports/openjdk-jfx/issues/583.  Moreover  I removed the custom tab handling because it is now working as expected (i.e. #2902 is fixed in Java 9+).  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5352,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Bring back the context menu As explained in https://github.com/JabRef/jabref/issues/5254#issuecomment-526588221 it is no longer possible to customize the context menu items  because the classes related to the text field behavior are not accessible. Thus  instead I simply copied the relevant code from openjdk. Pretty ugly workaround... Fixes #5254 and refs https://github.com/javafxports/openjdk-jfx/issues/583.  Moreover  I removed the custom tab handling because it is now working as expected (i.e. #2902 is fixed in Java 9+).  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fix group color when scrolling Fixes #5022. Problem was that the pseudo-class was not initialized correctly but was only triggered upon changes.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5355,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,Fix default group color Now groups have a dark gray instead of white as their default color. Fixes #4868.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5356,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,Show more than one group color bar Shows multiple colored bars if the entry belongs to more than one group (with color). Implements #4574. ![image](https://user-images.githubusercontent.com/5037600/65716295-25cb1980-e09f-11e9-9e94-e4a0f3a324cb.png)   <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5382,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Fix for #5369 - fallback to 0 in case stored preview cycle pos does no longer exist Fix for #5369  problem should in theory not happen as always a correct size should be stored - however  if for example CSL styles are not loaded properly the mentioned exception in #5369 might occur.  To prevent this upon creating the preview prefs now the stored cycle position is now compared to the actual list of previews before being set.   <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [ ] Change in CHANGELOG.md described - I think as this is not a common problem can be omitted? - ~~[ ] Tests created for changes~~ - [x] Manually tested changed features in running JabRef - ~~[ ] Screenshots added in PR description (for bigger UI changes)~~ - [x] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - ~~[ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)~~
5385,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Reenable prevcycle <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->  Okay... this should be working again now. However  without the CSL styles working (see #5246) its a bit hard to check.  -)   Fixes https://github.com/JabRef/jabref/issues/5221   ----  - [x] Change in CHANGELOG.md described - ~~[ ] Tests created for changes~~ - [x] Manually tested changed features in running JabRef - ~~[ ] Screenshots added in PR description (for bigger UI changes)~~ - [x] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - ~~[ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)~~
5392,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,Fix 5359: Writing of Editor field is duplicated Fixes #5359  Serialization of `OrFields` was not implemented properly as the currently written field was not stored correctly.  ----  - [x] Change in CHANGELOG.md described - [x] Tests created for changes - [x] Manually tested changed features in running JabRef - ~~ Screenshots added in PR description (for bigger UI changes) ~~ - [x] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - ~~Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)~~
5395,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Fix exception when merging entries The problem was that `sourceChanged` was invoked asynchronous and thus the information in the change event could be obsolete if another thread changed the underlying list in the meantime. Solution: run `sourceChanged` on the JavaFX thread but synchronously. Fixes #5169.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5421,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,Add change listener to main table to scroll to imported entry Add change listener to main table to scroll to imported entry #5383  ----  - [x] Change in CHANGELOG.md described - [x] Tests created for changes       --> not really testable via unit tests - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes)      --> not needed - [x] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [x] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5432,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Fix cursor jump Fixes #5084. The entry editor was very aggressive and stole the focus from the search bar or from the main table. This lead to problems like #5084 where users overwrite the contents of the entry while doing a search. Moreover  it made it impossible to navigate between entries using the arrow keys in the main table. Both of these issues are fixed now.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5448,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Fix nullpointer on import Fixes #5447 ---- - [x] Change in CHANGELOG.md described - [ ] Tests created for changes   --> not testable with unit tests - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes)   --> not needed - [x] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [x] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5451,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,Add option to display entry preview as tab in entry editor Adds the entry preview as a tab. Fixes #5244. Also fixes #5446. Plus a bit of refactoring  ![image](https://user-images.githubusercontent.com/5037600/66870882-b3b16a80-efa2-11e9-9900-c2d9ec3dbfb0.png)   <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [x] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5451,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,Add option to display entry preview as tab in entry editor Adds the entry preview as a tab. Fixes #5244. Also fixes #5446. Plus a bit of refactoring  ![image](https://user-images.githubusercontent.com/5037600/66870882-b3b16a80-efa2-11e9-9900-c2d9ec3dbfb0.png)   <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [x] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5454,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,Fix highlight issues for lists Fixes #5277 and fixes #5035. The problem was in both cases that the list view reuses nodes when scrolling (instead of creating new ones).  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5454,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,Fix highlight issues for lists Fixes #5277 and fixes #5035. The problem was in both cases that the list view reuses nodes when scrolling (instead of creating new ones).  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [x] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5471,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Mark OOSTyle as invalid if no defaultStyle In addtion  dsplay correct layout for article and book  Fixes  #5452   TODO: Add documentation issue  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5472,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Fix highlight problem in entry preview Fixes #5069 by using markjs.  <!-- describe the changes you have made here: what  why  ...       Link issues by using the following pattern: [#333](https://github.com/JabRef/jabref/issues/333) or [koppor#49](https://github.com/koppor/jabref/issues/47).      The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [ ] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5481,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Fix for issue 5463 Fixed issue #5463 (https://github.com/JabRef/jabref/issues/5463)   ----  -   - [x]  Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [ ] Screenshots added in PR description (for bigger UI changes) - [x] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
5482,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,Add X11 Primary Selection clipboard support _Related to issue #2389 (**JabRef and the X Window clipboard/selections**)._  I have been testing different alternatives and I think that this is the best choice (for using `XClipboard` a new dependency is needed  and it does not give any added value).  - All contents that JabRef sends to the system clipboard will be available in the X11 Primary clipboard too (i.e.  `copyVersionToClipboard()` in the About dialog). So it is possible to paste it in a text editor  doing click in the middle/third mouse button.  ![copy_version](https://user-images.githubusercontent.com/12954316/67137766-aca48980-f23a-11e9-9bf0-a96ee1ef920f.gif)  - It is necessary to call the `install()` method in every text field where you want to use it. For the moment  it is activated in the `GlobalSearchBar`  therefore you can try it: write something  select a piece of text and do click in the middle button.  ![global_search](https://user-images.githubusercontent.com/12954316/67137765-ab735c80-f23a-11e9-8f17-2015c9833a20.gif)  - Now `ClipBoardManager` uses the singleton pattern. It is instantiated once in `Globals.java`.  Any feedback will be more than welcome! **:"D**  ----  - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [x] Manually tested changed features in running JabRef - [x] Screenshots added in PR description (for bigger UI changes) - [x] Ensured that [the git commit message is a good one](https://github.com/joelparkerhenderson/git_commit_message) - [ ] Check documentation status (Issue created for outdated help page at [help.jabref.org](https://github.com/JabRef/help.jabref.org/issues)?)
